id,title,release_date,vote_average,vote_count,genres,budget,popularity,revenue,neg,neu,pos,compound,topics
810873,Single All the Way,1638421200,6.4,122,"['romance', 'comedy', 'drama']",0,811.853,0,0.086,0.652,0.262,1.0,"[4.1283282374971595e-05,0.5094386809912764,0.19514167332867324,3.936553847215233e-05,3.9178506548365885e-05,4.000098059979966e-05,0.022985057247678922,0.26489045567216274,3.7069334468038566e-05,0.007347235117745452]"
744275,After We Fell,1630468800,7.2,1136,"['romance', 'drama']",14000000,808.697,19000000,0.131,0.704,0.165,0.9993,"[0.31848384947677766,0.5441797154491637,0.013405367785009104,3.415868011390526e-05,3.3996385351341146e-05,0.01758303990873536,6.731780697371205e-05,0.08165605751071411,0.007902267026583906,0.01665422997057705]"
763164,Apex,1636693200,5.5,276,"['action', 'thriller', 'science fiction']",0,805.068,0,0.187,0.69,0.123,-0.9998,"[2.598530259900037e-05,0.3012361750866023,2.3882567034364795e-05,2.4778204450713672e-05,2.4660479736954353e-05,2.5178177184751045e-05,4.881943495452456e-05,0.6985428512919933,2.3332883996464336e-05,2.4336571447758517e-05]"
896221,Trolls Holiday in Harmony,1637902800,7.7,43,"['animation', 'fantasy', 'family']",0,798.876,0,0.0,0.613,0.387,0.9925,"[0.0007128778005546226,0.002756746996833689,0.000655191554539725,0.0006797623617530743,0.00067653269772925,0.0006907352698366119,0.8565659502172797,0.13595444481480448,0.0006401116172633809,0.0006676466694055288]"
716810,Bordertown: The Mural Murders,1635307200,7.0,27,"['crime', 'drama']",3000000,722.268,0,0.13,0.719,0.151,0.9939,"[5.5845562285837904e-05,0.46683512779114056,5.132652806699136e-05,5.325136258318678e-05,5.299835582616806e-05,5.411094998519779e-05,0.00010492439510042854,8.158191518075003e-05,5.014519330590168e-05,0.532660687946525]"
767377,Dhamaka,1637298000,7.0,35,"['thriller', 'drama', 'crime']",0,715.386,0,0.089,0.728,0.183,0.9999,"[1.6972389536329736e-05,0.4171966332962076,1.5598980004773525e-05,1.61839690281152e-05,1.6107076273125714e-05,1.6445211947404088e-05,3.1889080690695444e-05,2.4794078721524793e-05,0.5826494804027911,1.5895514799314467e-05]"
876716,Ciao Alberto,1636693200,7.7,256,"['animation', 'comedy', 'family', 'fantasy']",45223,714.992,0,0.06,0.704,0.236,0.9993,"[0.6561986292415386,0.2845352039943408,0.00014385206905180608,0.00014924677617884002,0.0001485376759569119,0.00015165593059456674,0.05815709802118731,0.000228648448065644,0.00014054116109566564,0.00014658668198979573]"
785538,7 Prisoners,1634875200,7.1,139,"['drama', 'crime']",0,678.149,0,0.13,0.714,0.156,0.9978,"[3.9313178925535285e-05,0.7773393720023676,0.014517695943229322,3.748695576655248e-05,3.730884925479967e-05,3.8092073846611986e-05,0.017188369384861034,0.04046324277970985,0.15030230002357486,3.681880846392021e-05]"
633802,Dark Spell,1613019600,7.1,53,"['romance', 'horror', 'thriller']",0,672.562,515596,0.155,0.668,0.178,0.9117,"[0.02969513241809569,0.29573464680836425,0.00016530713478207977,0.6731293196647807,0.0001706915810810672,0.00017427490999783255,0.00033792545004273673,0.0002627500142444428,0.00016150241488471648,0.0001684496037264704]"
80616,The More the Merrier,-844804800,6.8,54,"['comedy', 'romance']",0,4.356,0,0.074,0.731,0.195,0.9994,"[0.7457274226551828,0.2535806555508641,7.093536937762206e-05,7.359556678776913e-05,7.324590399807008e-05,7.478355548337084e-05,0.0001450246880709407,0.00011275015186874362,6.930271631678942e-05,7.228384204960161e-05]"
459151,The Boss Baby: Family Business,1625112000,7.7,1653,"['animation', 'comedy', 'adventure', 'family']",82000000,669.705,128000000,0.07,0.736,0.195,1.0,"[1.8331554534490265e-05,0.8053094855089291,0.11259704272745003,1.74799946289828e-05,1.7396944472546003e-05,1.776215976126406e-05,0.08196209218164022,2.678010602264363e-05,1.646038126452964e-05,1.7168441295964573e-05]"
882093,David and the Elves,1638766800,6.8,29,"['family', 'adventure', 'fantasy', 'comedy']",0,616.671,0,0.08,0.724,0.196,0.9977,"[0.0001784250166939852,0.0006919556397959011,0.00016398682859003716,0.0001701366161070688,0.00016932827221154066,0.00017288297750667797,0.9978653119231359,0.000260656028718948,0.0001602124977051372,0.00016710419953486056]"
768447,Motherly,1630468800,7.6,28,"['thriller', 'horror']",0,615.078,0,0.126,0.717,0.156,0.9958,"[7.499890650768112e-05,0.5688832109549695,6.892998114143228e-05,0.430440956693232,7.11751947463619e-05,7.266937510647217e-05,0.00014091352847192505,0.00010956155038857904,6.734348365460204e-05,7.02403317812787e-05]"
615666,A Boy Called Christmas,1637816400,7.8,232,"['family', 'adventure', 'fantasy']",0,588.848,0,0.066,0.711,0.223,1.0,"[2.7743148392422643e-05,0.3100047058780258,2.5498165678039317e-05,2.6454391076206843e-05,2.632870242745891e-05,2.6881421604570414e-05,0.14075282273655323,0.31969763485461866,2.4911298098740553e-05,0.22938701940352493]"
763025,Never Back Down: Revolt,1636952400,6.4,27,"['action', 'drama']",0,588.086,0,0.195,0.617,0.188,-0.4444,"[0.0002631009297019813,0.6559573300591095,0.3416627219896066,0.0002508790670126093,0.0002496871000097946,0.000254928782316891,0.0004943446943986172,0.00038435464679412087,0.00023624520292901303,0.00024640752812094143]"
654974,Home Sweet Home Alone,1636693200,5.4,256,"['family', 'comedy']",0,556.221,0,0.184,0.664,0.152,-0.9995,"[2.3974289695204245e-05,0.618979331397437,2.203428442281903e-05,2.286061007335771e-05,2.275199605773909e-05,2.3229626741168665e-05,0.17804291743816622,0.20281892006045527,2.1527141905986506e-05,2.2453155045266292e-05]"
508943,Luca,1623902400,8.0,5284,"['animation', 'comedy', 'family', 'fantasy']",200000000,542.816,49010641,0.062,0.733,0.205,1.0,"[0.8707917160438794,0.12906080688386318,1.511913552785278e-05,1.5686129285860665e-05,1.5611602175287258e-05,1.5939336325789607e-05,3.091155166359517e-05,2.4031615812796905e-05,1.4771152499067827e-05,1.540654896710006e-05]"
385128,F9,1621396800,7.4,4557,"['action', 'crime', 'thriller']",200000000,533.959,721077945,0.121,0.748,0.13,0.9948,"[8.62683637202002e-06,0.33614178213922385,7.928751017783975e-06,8.226092881130574e-06,0.6637804393712398,8.358879314605236e-06,1.6209680056083448e-05,1.2602511845927193e-05,7.746262364804322e-06,8.079475684221639e-06]"
451048,Jungle Cruise,1627444800,7.7,3537,"['adventure', 'fantasy', 'comedy', 'action']",200000000,517.242,217000000,0.082,0.74,0.178,1.0,"[1.163576367066398e-05,0.36723259249046025,1.0694194178471308e-05,1.1095244893265295e-05,0.632662498161077,1.1274345633888574e-05,2.1866017219743525e-05,1.6998237164653285e-05,1.0448055914722704e-05,1.0897489787397042e-05]"
676840,El amarre,1634788800,7.4,27,['horror'],0,516.528,0,0.222,0.658,0.12,-0.9734,"[0.0336905062181928,0.9615081394057676,0.0004922550360728718,0.0005107154621882176,0.0005082889666985656,0.0005189594843074514,0.001006177710628468,0.000782419708264518,0.0004809252618095606,0.0005016127460699747]"
589754,The Last Warrior: Root of Evil,1609477200,7.0,67,"['fantasy', 'adventure', 'comedy']",8400000,514.4,27658331,0.117,0.775,0.108,-0.9177,"[0.0001769560448103369,0.3852004097795792,0.00016263672288977172,0.5901321526799568,0.0001679341890269212,0.00017145963637338332,0.0003325545910288136,0.023331274461477994,0.00015889346525143656,0.0001657284296052601]"
618162,The Harder They Fall,1634875200,6.8,425,['western'],0,512.726,0,0.106,0.719,0.175,1.0,"[1.1883674232735557e-05,0.21545980308115079,1.0922044261984928e-05,1.1331639761520142e-05,1.1277801412081256e-05,1.1514556406136318e-05,2.2328678847397356e-05,0.7844391381912048,1.0670661713911956e-05,1.1129671008544665e-05]"
436969,The Suicide Squad,1627444800,7.8,4990,"['action', 'adventure', 'fantasy']",180000000,507.489,167381210,0.132,0.709,0.159,0.9997,"[0.014334689561002091,0.3786941358455019,0.07736490348437511,0.019252423349669732,0.04664527787644434,0.07516831106687778,0.2132260847487426,0.03364862596281181,0.0560643408236273,0.0856012072809474]"
802217,8-Bit Christmas,1637816400,6.4,102,"['family', 'comedy']",0,504.103,0,0.067,0.744,0.189,1.0,"[1.9899808808454602e-05,0.27758600589599647,1.8289511738407445e-05,1.897539957578911e-05,1.8885244511839232e-05,1.92817026822513e-05,3.738984695451929e-05,0.7222447668376878,1.786855870958254e-05,1.8637193334823185e-05]"
568620,Snake Eyes: G.I. Joe Origins,1626926400,6.8,879,"['action', 'adventure']",88000000,503.825,36964325,0.119,0.755,0.126,0.9917,"[0.0875550519961671,0.3874103582416204,9.194768300037765e-06,9.539588059146843e-06,0.12594706307510772,9.693577742851375e-06,0.01824857401075897,0.38079217204126437,8.983140973449696e-06,9.369560006065559e-06]"
796499,Army of Thieves,1635307200,6.9,893,"['action', 'crime', 'thriller']",0,488.885,0,0.114,0.706,0.181,0.9999,"[1.6873712914068856e-05,0.9998318611635769,1.5508289190481032e-05,1.6089876448904993e-05,1.601343134847932e-05,1.6349601265767103e-05,3.169996836371295e-05,2.4649507728042376e-05,1.5151349341159481e-05,1.5803099822461018e-05]"
671043,Spoiled Brats,1631678400,6.2,146,['comedy'],0,486.52,0,0.116,0.688,0.196,0.9998,"[3.455294750042353e-05,0.5485959023302395,3.175691588691493e-05,0.4510927378347753,3.279131487345404e-05,3.3479702281143974e-05,6.491608346298612e-05,5.0476263370661545e-05,3.102599659828272e-05,3.2360611011270146e-05]"
823609,Monster Family 2,1610514000,7.6,16,"['animation', 'family']",0,479.85,0,0.052,0.836,0.111,0.9881,"[0.00019974136575060016,0.18651437146097344,0.0001835782509912463,0.00019046274700840188,0.00018955783307156678,0.00019353722014108022,0.7803635909582504,0.031798739106764264,0.00017935300249067882,0.00018706805455821673]"
497698,Black Widow,1625630400,7.6,6279,"['action', 'adventure', 'science fiction']",200000000,477.683,378328978,0.084,0.755,0.16,1.0,"[7.99040003731588e-06,3.113521902070024e-05,7.3438153731262135e-06,7.619221161809173e-06,7.583021174194221e-06,7.74221130325456e-06,0.99990425523734,1.1672664275689137e-05,7.174789635626645e-06,7.483420678392302e-06]"
675445,PAW Patrol: The Movie,1628481600,7.6,743,"['animation', 'family', 'adventure', 'comedy']",26000000,467.079,135000000,0.065,0.664,0.272,1.0,"[2.890233082860116e-05,0.3545674418050227,2.6563547189584015e-05,2.755972580756288e-05,2.7428786313698173e-05,0.6451725487998066,5.4312550292725014e-05,4.222177768632482e-05,2.595215887927057e-05,2.7068518173025866e-05]"
639721,The Addams Family 2,1633060800,7.3,638,"['animation', 'adventure', 'comedy', 'family']",0,463.087,105000000,0.089,0.679,0.232,1.0,"[1.4913730609535774e-05,0.6291942494222837,1.3706908520581195e-05,1.4220941229719567e-05,1.4153375267659568e-05,1.4450496932199975e-05,2.802201656635638e-05,2.17868069136901e-05,1.3391429392587714e-05,0.3706711048722838]"
337404,Cruella,1622001600,8.2,6132,"['comedy', 'crime']",200000000,461.093,233274812,0.119,0.704,0.177,0.9999,"[1.1217227181329473e-05,0.42496364501657047,1.0309525726187451e-05,1.0696150519221777e-05,1.0645332162749936e-05,1.086880923802025e-05,0.1617185817757384,1.638688077870405e-05,1.0072240797837749e-05,0.4132375770412871]"
424277,Annette,1625544000,7.1,299,"['drama', 'romance', 'music']",15500000,455.949,2576020,0.054,0.779,0.167,1.0,"[1.570149906278033e-05,0.5418222074513417,1.4430929432895444e-05,1.497211451474745e-05,1.490097972898863e-05,0.25855051388100136,0.19951553141658177,2.2937682111335355e-05,1.4098786334221792e-05,1.4705259890207154e-05]"
610253,Halloween Kills,1634184000,6.9,1325,"['horror', 'thriller']",20000000,455.274,127000000,0.183,0.695,0.122,-1.0,"[1.3966184511764213e-05,0.9998608318216908,1.2836038216771231e-05,1.3317411771564401e-05,1.3254138695297377e-05,1.35323827594534e-05,2.6238857879749472e-05,2.040251155247905e-05,1.2540603109290352e-05,1.3080049812644495e-05]"
438695,Sing 2,1638334800,7.8,26,"['animation', 'comedy', 'family', 'music']",0,454.919,0,0.043,0.717,0.241,1.0,"[3.481449262177322e-05,0.2927245474301346,3.199729619868233e-05,3.3197250686693105e-05,3.3039524673866216e-05,3.373312618552788e-05,0.39403463464514943,5.085918692453859e-05,3.12608440857854e-05,0.31299191620333916]"
379686,Space Jam: A New Legacy,1625716800,7.2,2674,"['animation', 'family', 'comedy', 'science fiction']",161900000,450.21,148810604,0.069,0.769,0.162,1.0,"[1.0380332567615101e-05,0.2374998744710422,9.540353938229206e-06,9.898133500749618e-06,9.851106140777593e-06,1.0057910339963463e-05,1.950579617340053e-05,1.5164210568088969e-05,9.320772416869612e-06,0.7624064069133121]"
460458,Resident Evil: Welcome to Raccoon City,1609909200,5.9,140,"['horror', 'action', 'science fiction']",40000000,432.436,24000000,0.131,0.727,0.142,0.9931,"[1.32097002510184e-05,0.40267840587432097,1.2140769020992987e-05,1.2596067953861614e-05,0.05324860593436218,1.2799395109359529e-05,2.4821294142831597e-05,0.5439731880664062,1.1861335465307563e-05,1.2371562967229822e-05]"
630004,The Vault,1614747600,7.1,458,"['crime', 'action', 'thriller']",0,430.995,0,0.076,0.73,0.194,1.0,"[2.0315743326330007e-05,0.9997975637216161,1.8671789155561507e-05,1.937201334252594e-05,1.9279974319725505e-05,1.968471923675289e-05,3.816545172853573e-05,2.9677811408421505e-05,1.8242038188318023e-05,1.902673767762779e-05]"
775943,Tarumama,1627531200,4.7,13,"['horror', 'drama']",0,421.576,0,0.074,0.874,0.052,-0.6331,"[0.0002233630136064065,0.0008766807382905996,0.00020528843450239105,0.997110536858642,0.00021197516826922358,0.0002164251620497648,0.00041967783697954966,0.00032629834321262893,0.00020056350254667128,0.00020919094190075286]"
460465,Mortal Kombat,1617768000,7.3,4132,"['action', 'fantasy', 'adventure']",20000000,409.767,83601013,0.113,0.716,0.171,1.0,"[1.241620325139765e-05,0.3279290791030346,1.1411481244142321e-05,1.183943172373153e-05,1.1783180885948473e-05,0.17375935567550696,0.05279409630957801,0.44544724136871494,1.1148833826684134e-05,1.1628412233313306e-05]"
576845,Last Night in Soho,1634788800,7.5,782,"['horror', 'mystery', 'thriller']",43000000,404.011,19000000,0.088,0.761,0.151,1.0,"[0.009376390961704378,0.61339481939683,0.11499845552669764,0.007761841258316204,8.475977943126482e-06,0.0562759986707578,0.04869255965014624,0.0927918104607017,0.05295036604108659,0.003749282055816313]"
772388,Descarrilados,1629432000,5.1,18,['comedy'],0,389.08,0,0.125,0.736,0.139,0.9981,"[1.0699895080254924e-05,0.9998933808297431,9.83405711182078e-06,1.020285179776448e-05,1.015437585510385e-05,1.0367546578449589e-05,2.010083031433204e-05,1.5630896421656066e-05,9.607715757076372e-06,1.0021001340153263e-05]"
675319,Zone 414,1630641600,5.5,112,"['science fiction', 'thriller', 'mystery']",5000000,388.322,0,0.102,0.75,0.148,0.9997,"[1.7875270706717805e-05,0.4543617645871445,1.6428800414719356e-05,1.7044909078140315e-05,1.6963926021172635e-05,0.5454774320650648,3.358555970662254e-05,2.6113097787782272e-05,1.6050674089068012e-05,1.6741109986547923e-05]"
864390,Mickey and Minnie Wish Upon a Christmas,1638421200,7.2,31,['animation'],0,388.242,0,0.13,0.712,0.158,0.8773,"[0.0003554149845399944,0.0013887282188490186,0.00032665472270100256,0.0003389048320309605,0.0003372946450660875,0.45781399591168775,0.17636608570529294,0.3624209201703738,0.00031913641363887606,0.0003328643958195067]"
554594,Koati,1634875200,7.4,24,"['music', 'animation']",0,377.738,0,0.053,0.75,0.197,0.9561,"[0.0010801368439821624,0.848151790554881,0.0009927319321771948,0.0010299610791482266,0.1421101046669781,0.0010465869293226468,0.002029279958143394,0.0015779212632295826,0.0009698831282196367,0.0010116036439180203]"
637649,Wrath of Man,1619064000,7.8,2784,"['action', 'crime', 'thriller']",40000000,375.637,103966489,0.103,0.756,0.14,0.9998,"[0.14213583574821698,0.7078994167027406,1.0861999361049306e-05,1.1269343309695647e-05,0.14219264475090804,1.1451254783146491e-05,2.220786535226836e-05,0.007694631851655762,1.061199889305549e-05,1.1068484779397333e-05]"
399566,Godzilla vs. Kong,1616558400,7.9,7324,"['action', 'fantasy', 'science fiction']",200000000,369.146,467863133,0.094,0.76,0.146,1.0,"[8.07746273512579e-06,0.3396310711188631,0.30553092517221336,7.702239015771358e-06,7.66564484252559e-06,7.826570161293816e-06,0.08957676996689908,0.26521514390142104,7.252965012637942e-06,7.564958836186073e-06]"
791373,Zack Snyder's Justice League,1616040000,8.4,6949,"['action', 'adventure', 'fantasy', 'science fiction']",70000000,365.097,657000000,0.087,0.739,0.174,1.0,"[8.234498859677674e-06,0.038674738211481104,7.568161405567472e-06,7.851980534362135e-06,7.814674682846563e-06,7.978728224820081e-06,0.9612586783910632,1.2029350374119986e-05,7.39397210221578e-06,7.712031272033843e-06]"
